txn_id,src,dest,edge_type,amount,currency,is_fraudulent,time_since_previous_transaction,timestamp,transaction_type,name,mobile_number,pincode,narration,transaction_hour,is_weekend,is_odd_hour,tx_count_last_1hr,is_fast_transaction,city,is_high_risk_city,account_type,account_number,avg_amount_per_user,amount_deviation,dest_count_ratio,tx_count_per_user,is_just_below_threshold,structuring_count,is_structuring,unique_dest_count,is_mule_node,unique_tx_types,is_cross_channel,dest_is_routing_node,routing_depth,fraud_category,src_account_category,src_age_group,src_business_category,src_creation_date,src_gender,src_incorporation_year,src_institution_id,src_is_fraudulent,src_is_high_risk_category,src_name,src_node_type,src_number_of_employees,src_occupation,src_risk_score,dest_account_category,dest_age_group,dest_business_category,dest_creation_date,dest_gender,dest_incorporation_year,dest_institution_id,dest_is_fraudulent,dest_is_high_risk_category,dest_name,dest_node_type,dest_number_of_employees,dest_occupation,dest_risk_score
1632,account_2272,account_2346,transaction,1040.47,INR,False,1625.9550312872375,2025-10-25 11:23:00,TransactionType.PAYMENT,Charvi Murty,9968280754,841001,Online purchase at Sibal-Krishnamurthy,23,0,1,1625.9550312872375,0,Chhapra,0,Current,INCUR-8578-86352163,2162.6177729257643,0.48089362780239076,0.5926992204625399,458,0,1,0,3,0,1,0,1,1,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_19,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1633,account_1718,account_1321,transaction,5638.5,INR,False,2640.385937278808,2025-12-24 01:33:00,TransactionType.PAYMENT,Abha Vasa,9172214416,244410,Salary credit from Goda PLC,16,0,0,2640.385937278808,0,Hasanpur,0,Current,INCUR-4276-49654826,54520.78899082569,0.10341736953915402,0.254222037490047,109,0,0,0,2,0,1,0,0,2,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1634,account_1382,account_1259,transaction,23.42,INR,False,1168.8361903423925,2025-08-18 13:04:00,TransactionType.PAYMENT,Aarav Chokshi,9331342886,456001,"Bill payment - Bains, Shah and Kash",23,0,1,1168.8361903423925,0,Ujjain,0,Current,INCUR-3507-36863515,171.52582417582417,0.13574779376873028,0.1958530345237066,91,0,1,0,2,0,1,0,0,1,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_2,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_5,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1635,account_4491,account_4244,transaction,4474960.0,INR,False,2162.7811761068197,2025-08-29 13:33:59,TransactionType.PAYMENT,Unni Sekhon,9170813279,841101,Online purchase at Nagy Ltd,15,0,0,2162.7811761068197,0,Chhapra,0,Fixed Deposit,INFD0-1361-41361382,150115.81417266186,29.80985191207812,0.16721318222473597,139,0,1,0,3,0,1,0,0,2,normal,Current,unknown,unknown,2020-10-04 18:08:33,unknown,,institution_1,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2024-01-19 20:28:47,unknown,,institution_15,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1636,account_4231,account_3184,transaction,8032.87,INR,False,3020.5035560102,2025-03-28 11:45:00,TransactionType.PAYMENT,Shivansh Deshpande,9147283347,244001,Online purchase at Acharya-Kala,18,0,0,3020.5035560102,0,Moradabad,0,Salary,INSAL-3687-29752960,29308.259109589042,0.2740727757724829,0.2392160846849332,146,0,1,0,2,0,1,0,0,2,normal,Loan,unknown,unknown,2024-02-17 08:30:01,unknown,,institution_7,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1637,account_2670,account_2561,transaction,481.39,INR,False,768.5719936755289,2025-01-26 15:48:00,TransactionType.PAYMENT,Qadim Naik,9668766243,841226,"Salary credit from Sinha, Srinivasan an",10,0,0,768.5719936755289,0,Siwan,0,Fixed Deposit,INFD0-1071-17991706,8401.914042553193,0.05728845940374888,0.3374497272621945,141,0,1,0,1,0,1,0,0,2,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_19,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1638,account_2052,account_1760,transaction,1597.36,INR,False,1570.4630955972625,2025-05-31 08:11:00,TransactionType.PAYMENT,Lakshit Rajagopalan,9130013163,341022,Online purchase at Batra Ltd,22,0,1,1570.4630955972625,0,Nagaur,0,Fixed Deposit,INFD0-6540-39058643,40328.34248,0.03960788601480814,0.3779557729279895,125,0,1,0,2,0,1,0,1,1,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_18,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_4,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1639,account_1334,account_2465,transaction,189620.54,INR,True,28.36520516124147,2025-12-24 15:46:00,TransactionType.TRANSFER,Kritika Chakraborty,9793215275,560040,Cash withdrawal at ATM Prabhu-Kapadia,5,1,1,28.36520516124147,1,Bangalore,1,Current,INCUR-3652-95117489,86380.08561904762,8.045849756821191,1.568233460276652,105,0,9,1,7,1,3,1,1,6,cross_channel,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_4,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_9,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1640,account_1398,account_1201,transaction,1782.84,INR,False,2881.0995729530478,2025-12-22 20:43:00,TransactionType.PAYMENT,Hemani Dutta,9488995820,341502,"Bill payment - Banik, Ravel and Rou",22,0,1,2881.0995729530478,0,Nawa,0,Salary,INSAL-7435-37476492,11821.061739130433,0.1508061824866714,0.16487331570502206,115,0,0,0,3,0,1,0,0,1,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_11,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1641,account_2173,account_3278,transaction,76718.5,INR,True,46.62654463431241,2025-08-09 21:39:00,TransactionType.TRANSFER,Ekansh Rege,9343778823,380001,"Cash withdrawal at ATM Bakshi, Parmer and N",5,1,1,46.62654463431241,1,Ahmedabad,1,Savings,INSAV-7621-88442878,57212.8888,6.251620247392532,1.0348787692369477,125,0,13,1,17,1,3,1,1,7,spray_attack,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_11,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1642,account_3790,account_1255,transaction,3240257.75,INR,False,3399.882077775508,2025-12-26 07:03:00,TransactionType.TRANSFER,Aachal Mane,9979243444,751010,Bill payment - Bhardwaj and Sons,10,0,0,3399.882077775508,0,Bhubaneswar,0,Current,INCUR-4815-26757706,55414.11965811966,58.472448854943934,0.2352032859878735,117,0,0,0,2,0,1,0,0,2,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_10,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_19,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1643,account_2432,account_1195,transaction,3.43,INR,False,622.7124018716908,2025-03-13 10:36:00,TransactionType.PAYMENT,Lohit Naidu,9887501294,456010,Salary credit from Pillay-Chopra,15,1,0,622.7124018716908,0,Ujjain,0,Fixed Deposit,INFD0-9785-10863552,447.55747747747745,0.007646734637641224,0.2824135642629168,111,0,1,0,3,0,1,0,0,2,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_2,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1644,account_1263,account_2588,transaction,3011850.0,INR,False,3064.7352953070526,2025-03-31 10:51:54,TransactionType.PAYMENT,Kashish Tailor,9984230489,244001,"EMI deduction - Goswami, Dada and Pr",23,0,1,3064.7352953070526,0,Moradabad,0,Fixed Deposit,INFD0-6195-16766993,45255.50113821138,66.550659557219,0.2728057481162255,123,0,0,0,1,0,1,0,0,1,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_20,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_10,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1645,account_1397,account_4287,transaction,753.17,INR,False,2284.6530041906544,2025-07-05 14:15:00,TransactionType.PAYMENT,Raksha Panchal,9998851802,341022,Online purchase at Srivastava Inc,23,0,1,2284.6530041906544,0,Nagaur,0,Savings,INSAV-2757-83906123,3404.216614349776,0.2211812302413006,0.9498372290263425,446,0,0,0,2,0,1,0,0,2,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_11,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2021-09-20 10:12:55,unknown,,institution_19,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1646,account_1420,account_1196,transaction,11799.0,INR,False,2658.623681011833,2025-06-05 16:42:00,TransactionType.DEPOSIT,Dalbir Aggarwal,9789808060,341306,"UPI payment to Setty, Jayaraman and",23,1,1,2658.623681011833,0,Didwana,0,Salary,INSAL-4689-42220292,38675.782105263155,0.3050667443813633,0.3598568780954456,133,0,1,0,3,1,1,0,0,1,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_20,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_10,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1647,account_2016,account_1319,transaction,49.0,INR,False,2178.5152974413986,2025-08-08 19:08:00,TransactionType.WITHDRAWAL,Teerth Bhardwaj,9118189489,341022,"NEFT transfer - Sodhi, Rau and Mann",15,1,0,2178.5152974413986,0,Nagaur,0,Savings,INSAV-4212-94097454,159.259381663113,0.3057543308322795,0.9403279610246489,469,0,1,0,1,1,1,0,0,2,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1648,account_4246,account_2736,transaction,702471.18,INR,True,41.43511994282366,2025-12-30 09:37:00,TransactionType.TRANSFER,Ronith Dugar,9892275725,380051,Urgent transfer to Reddy and Sons,22,0,1,41.43511994282366,1,Ahmedabad,1,Current,INCUR-2163-87016487,52000.52041958042,98.00524916885277,1.3315721238574791,143,0,10,1,22,1,2,1,1,4,routing_layering,Current,unknown,unknown,2020-08-14 20:28:47,unknown,,institution_15,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1649,account_2130,account_3056,transaction,14935.76,INR,False,1450.1976142500198,2025-01-04 10:26:00,TransactionType.PAYMENT,Banjeet Bava,9401271686,751010,"UPI payment to Pant, Bath and Bajwa",23,0,1,1450.1976142500198,0,Bhubaneswar,0,Savings,INSAV-3964-81583312,34944.83754347826,0.42739739694083756,0.6274542338491756,460,0,0,0,2,0,1,0,0,2,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_4,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_11,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1650,account_2833,account_1309,transaction,4163322.52,INR,False,1036.117991385297,2025-09-02 03:26:00,TransactionType.TRANSFER,Pranit Subramanian,9474657204,841001,UPI payment to Sahni-Comar,16,0,0,1036.117991385297,0,Chhapra,0,Salary,INSAL-7985-34602386,109416.96530769231,38.04971613475351,0.24564934810562933,130,0,1,0,2,0,1,0,0,1,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_13,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_7,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1651,account_3409,account_1187,transaction,2894457.74,INR,False,1016.1045274299601,2025-05-03 14:53:00,TransactionType.TRANSFER,Rachit Sampath,9145158699,841101,UPI payment to Konda Ltd,23,1,1,1016.1045274299601,0,Chhapra,0,Fixed Deposit,INFD0-7708-40871120,72710.60870967743,39.807367645474294,0.2083671070181846,124,0,1,0,2,1,1,0,0,1,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_8,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1652,account_2080,account_3486,transaction,1161.82,INR,False,1561.9683106624584,2025-05-10 15:58:00,TransactionType.PAYMENT,Bina Som,9270778434,456550,"Salary credit from Guha, Om and Rana",10,0,0,1561.9683106624584,0,Shajapur,0,Fixed Deposit,INFD0-3842-39763792,4319.835321100917,0.26888782229820707,0.2991033860464344,109,0,0,0,2,0,1,0,0,2,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_16,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_8,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1653,account_3417,account_4242,transaction,757542.32,INR,False,3216.579963947694,2025-05-02 19:27:00,TransactionType.TRANSFER,Ekaja Bumb,9808128764,244221,UPI payment to Chaudhuri Inc,22,0,1,3216.579963947694,0,Amroha,0,Current,INCUR-1497-38182243,60948.94435185185,12.428925539732399,0.3196131151254551,108,0,1,0,3,0,1,0,0,2,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2020-01-25 20:11:48,unknown,,institution_5,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1654,account_3486,account_1996,transaction,168779.1,INR,True,8.695553927833949,2025-12-25 17:02:00,TransactionType.TRANSFER,Sudiksha Raval,9625192987,400051,"Immediate txn ref Menon, Ram and Chand",22,1,1,8.695553927833949,1,Mumbai,1,Wallet,INWLT-6420-81655266,12356.349482401656,87.47924769697931,4.84136554413074,483,0,4,1,14,1,2,1,1,7,mule_network,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_8,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_21,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1655,account_1444,account_3595,transaction,5872.1,INR,False,2953.608624358906,2025-02-09 16:46:00,TransactionType.PAYMENT,Urvi Patla,9428137196,751010,Bill payment - Memon Group,18,1,0,2953.608624358906,0,Bhubaneswar,0,Fixed Deposit,INFD0-7166-36513222,18092.758127753303,0.3245373326281519,0.6479623851130303,454,0,0,0,1,0,1,0,0,2,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1656,account_4472,account_2545,transaction,12341300.0,INR,False,2184.911509218613,2025-09-24 13:32:00,TransactionType.PAYMENT,Frado Bandi,9338458447,456335,EMI deduction - Hegde LLC,23,1,1,2184.911509218613,0,Nagda,0,Salary,INSAL-1423-12101397,121490.3836111111,101.58168944312949,0.19417522266817075,144,0,0,0,1,0,1,0,0,1,normal,Current,unknown,unknown,2024-10-07 12:05:57,unknown,,institution_18,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1657,account_1712,account_4381,transaction,475.55,INR,False,1763.0841317689867,2025-11-06 18:42:00,TransactionType.PAYMENT,Aashi Sant,9520270685,751024,"NEFT transfer - Agrawal, Batra and S",22,1,1,1763.0841317689867,0,Bhubaneswar,0,Current,INCUR-8272-40988376,15986.833235294116,0.02974449339077383,0.2745648219775443,136,0,0,0,2,0,1,0,0,2,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_23,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2016-07-02 12:51:38,unknown,,institution_3,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1658,account_4134,account_1172,transaction,242.12,INR,False,1340.4567626910805,2025-07-02 10:15:00,TransactionType.PAYMENT,Om Walia,9659223074,841226,Online purchase at Choudhry Inc,22,0,1,1340.4567626910805,0,Siwan,0,Salary,INSAL-9995-27358980,419.0825581395349,0.5763628965513423,0.19570125012193537,129,0,1,0,2,0,1,0,0,1,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_1,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1659,account_3030,account_1231,transaction,6111.96,INR,False,3299.520184670889,2025-06-27 04:54:00,TransactionType.PAYMENT,Rajeshri Cherian,9617330441,841001,Salary credit from Sarkar and Sons,23,1,1,3299.520184670889,0,Chhapra,0,Current,INCUR-9991-25527260,54836.06618644067,0.1114567285423318,0.259394912604305,118,0,0,0,1,0,1,0,0,1,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_6,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1660,account_3431,account_3988,transaction,171925.92,INR,True,26.74971619070036,2025-12-30 00:24:00,TransactionType.TRANSFER,Yachana Korpal,9156434183,560078,"IMPS txn ref Sami, Lalla and Jani",23,1,1,26.74971619070036,1,Bangalore,1,Wallet,INWLT-8120-98994415,39477.95879699248,21.04084632868512,1.6259924212640937,133,0,15,1,15,1,2,1,0,6,mule_network,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_12,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1661,account_3294,account_2531,transaction,401970.67,INR,True,27.339930127021077,2025-12-19 21:36:00,TransactionType.TRANSFER,Jackson Korpal,9252599171,411010,Urgent transfer to Kothari-Borra,23,0,1,27.339930127021077,1,Pune,1,Current,INCUR-1995-85673929,15070.320860215053,210.02267100347137,6.712427117330398,465,0,10,1,25,1,3,1,1,3,routing_layering,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1662,account_2558,account_3121,transaction,4999034.41,INR,False,1956.4033111764859,2025-02-18 06:27:00,TransactionType.TRANSFER,Fiyaz Dua,9506851811,751010,Salary credit from Bassi PLC,22,0,1,1956.4033111764859,0,Bhubaneswar,0,Salary,INSAL-9046-44928989,100943.68892561983,49.52251042829497,0.3585200238009897,121,0,1,0,3,0,1,0,0,2,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_10,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_11,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1663,account_3451,account_3612,transaction,349976.32,INR,True,24.90828224086876,2025-12-28 15:04:00,TransactionType.TRANSFER,Chavvi Badal,9837837238,411010,IMPS txn ref Nagarajan LLC,1,0,1,24.90828224086876,1,Pune,1,Current,INCUR-3002-83629140,31627.172368421052,38.50629252150092,1.2857799584203322,114,0,14,1,20,0,3,1,1,7,cross_channel,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_8,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_10,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1664,account_2693,account_2803,transaction,1449.74,INR,False,2500.09186292916,2025-06-29 13:53:00,TransactionType.PAYMENT,Saksham Kuruvilla,9138166009,456010,Salary credit from Divan-Roy,14,0,0,2500.09186292916,0,Ujjain,0,Salary,INSAL-6947-28098939,6802.889626865672,0.21307517897932857,0.2623514979833837,134,0,1,0,2,0,1,0,0,2,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_15,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1665,account_4468,account_1186,transaction,3752.7,INR,False,1148.0153278135062,2025-11-16 17:12:00,TransactionType.PAYMENT,Nilima Ranganathan,9933041832,244410,NEFT transfer - Dixit Ltd,22,0,1,1148.0153278135062,0,Hasanpur,0,Salary,INSAL-2852-33537088,11550.1017125,0.32487810196831907,2.470031996239698,800,0,0,0,2,0,1,0,0,1,normal,Loan,unknown,unknown,2021-02-04 18:57:09,unknown,,institution_20,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_6,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1666,account_3416,account_1185,transaction,9709.86,INR,False,793.8451693511183,2025-08-20 10:29:00,TransactionType.PAYMENT,Aarav Tella,9833272757,456335,Salary credit from Bir-Garde,20,0,0,793.8451693511183,0,Nagda,0,Salary,INSAL-4187-47642897,77048.78159999999,0.126020603801426,0.2645530802911316,125,0,0,0,1,0,1,0,0,1,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_3,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_6,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
1667,account_4444,account_4338,transaction,4244400.0,INR,False,1687.9316865841556,2025-02-27 15:05:24,TransactionType.PAYMENT,Kamala Tandon,9374208378,751030,Bill payment - Ganesan-Lad,22,0,1,1687.9316865841556,0,Bhubaneswar,0,Salary,INSAL-5140-45852717,54056.18661538461,78.51684976132384,0.20595873563528302,130,0,0,0,1,0,1,0,0,2,normal,Savings,unknown,unknown,2022-04-05 15:24:18,unknown,,institution_1,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2024-09-21 14:09:21,unknown,,institution_6,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
